Scenario,OrderSize,30201,50102,293874,300871,301060,343310,570183,612937,789124,987034
53,6,1178.05,1647.23,1770.29,1507.99,1052.62,,,,2648.38,1040.23
53,Total,941.14,940.55,963.36,997.87,959.71,1009.19,1006.68,964.79,953.15,967.11
54,1,794.62,798.47,784.78,870.05,890.94,775.43,816.55,747.4,823.85,805.79
54,2,1430.9,1330.74,1170.74,1538.08,1530.63,1424.07,1415.52,1435.89,1417.93,1300.07
54,3,1458.56,1497.57,1870.66,1599.92,1661.81,1437.38,1691.53,1443.16,1579.28,1719.67
54,4,1421.48,1772.95,1533.52,1579.71,1703.22,1597.11,1556.6,1809.02,1663.76,1413.93
54,5,1493.26,1431.48,1385.34,1369.98,1360.03,1684.98,1495.12,1494.59,1453.53,1464.34
54,6,1853.05,1545.69,2158.04,1901.13,1734.12,1904.25,1426.27,1627.11,1693.45,1758.37
54,7,1583.07,2277.87,1000.44,1567.79,1618.73,1846.31,2204.6,2435.33,1408.18,1990.1
54,8,2303.66,,1435.24,1124.97,1066.26,,1340.15,1354.5,1482.45,
54,9,960.97,,,1513.11,1103.84,,,1112.63,1265.25,1589.98
54,10,,1296.42,3212.24,2159.39,,,,930.0,,
54,11,,,1924.76,1149.48,2959.71,,,,,
54,13,,1998.57,,,,,,,,
54,Total,1086.37,1112.92,1089.64,1175.62,1212.5,1138.3,1126.38,1088.94,1105.47,1140.52
